zip,premium,claim_freq_avg,claim_freq_peak,loss_ratio_peak,claim_severity_avg,nonrenewal
30426,1797.0,0.0312,0.0645,0.172,4300.0,0.0
30427,1487.0,0.0332,0.0384,0.455,16197.0,0.0141
30428,1462.0,0.0607,0.1217,0.952,10206.0,0.0175
30434,1627.0,0.0666,0.098,0.856,13836.0,0.0156
30436,1482.0,0.0489,0.0638,1.343,15270.0,0.0103
30439,1565.0,0.0468,0.06,0.336,9357.0,0.0078
30441,1632.0,0.0515,0.0874,0.886,12707.0,0.0043
30442,1533.0,0.054,0.0747,1.058,15009.0,0.0083
30445,1512.0,0.0485,0.0798,0.97,16980.0,0.0125
30446,1697.0,0.0183,0.0378,0.073,5653.0,0.0054
30450,1680.0,0.0432,0.0569,0.617,13331.0,0.0038
30452,1872.0,0.0367,0.0746,0.396,6425.0,0.012
30453,1439.0,0.0418,0.0613,0.491,7913.0,0.0161
30454,1420.0,0.0719,0.1618,0.795,9969.0,0.0072
30456,1350.0,0.0391,0.0658,0.228,7470.0,0.0048
30457,1357.0,0.0594,0.0937,1.294,20033.0,0.0137
30458,1641.0,0.0394,0.043,0.317,11486.0,0.0158
30461,1632.0,0.0346,0.0475,0.509,14933.0,0.0233
30467,1613.0,0.0371,0.049,0.657,13103.0,0.0086
30470,1638.0,0.0597,0.0901,1.806,14117.0,0.0221
30471,1530.0,0.0489,0.0755,0.655,10725.0,0.0142
30473,1427.0,0.0414,0.0629,0.233,6134.0,0.0089
30474,1658.0,0.0502,0.0711,0.355,11091.0,0.0082
30477,1606.0,0.065,0.0968,0.798,10523.0,0.0101
30501,1712.0,0.0819,0.1186,0.954,17026.0,0.0154
30504,1558.0,0.0576,0.0848,0.762,14356.0,0.0158
30506,1938.0,0.0773,0.1093,0.884,16974.0,0.0127
30507,1444.0,0.0744,0.1005,0.679,11804.0,0.0204
30510,1417.0,0.0544,0.0852,0.879,18038.0,0.0122
30511,1544.0,0.0574,0.0743,1.286,17897.0,0.0103
30512,1587.0,0.0328,0.0429,0.418,17591.0,0.0082
30513,1936.0,0.0347,0.0455,1.456,38756.0,0.0065
30516,1417.0,0.0291,0.0368,0.539,11643.0,0.0075
30517,2065.0,0.0755,0.0884,0.809,17369.0,0.017
30518,1737.0,0.0774,0.1015,0.742,14958.0,0.017
30519,1827.0,0.0783,0.0958,0.726,16416.0,0.024
30520,1403.0,0.0431,0.0478,0.84,15011.0,0.0106
30521,1549.0,0.0499,0.0673,0.771,14422.0,0.0095
30522,1828.0,0.0321,0.0417,0.727,21242.0,0.0068
30523,1911.0,0.0589,0.0738,1.248,19978.0,0.0094
30525,2022.0,0.0297,0.0353,0.426,25540.0,0.0105
30527,1670.0,0.0721,0.1036,0.861,15225.0,0.0187
30528,1587.0,0.0625,0.0858,0.803,15060.0,0.0095
30529,1469.0,0.0617,0.0767,0.768,14320.0,0.0191
30530,1526.0,0.0494,0.0685,0.969,18319.0,0.0073
30531,1553.0,0.065,0.0818,0.854,15716.0,0.0069
30533,1609.0,0.0533,0.0697,0.695,16685.0,0.0082
30534,1758.0,0.0579,0.0696,0.766,17924.0,0.012
30535,1513.0,0.0626,0.0802,0.695,13101.0,0.009
30536,1814.0,0.0373,0.0447,0.511,23059.0,0.0079
30537,1955.0,0.0306,0.0395,0.618,25935.0,0.0042
30538,1368.0,0.0665,0.1729,1.882,10066.0,0.0084
30540,1646.0,0.0499,0.1013,0.838,18112.0,0.0087
30541,1812.0,0.0302,0.0489,0.386,12703.0,0.0056
30542,1696.0,0.0698,0.0965,0.804,13984.0,0.0139
30543,1493.0,0.0575,0.0752,1.376,19660.0,0.0152
30545,1723.0,0.0633,0.0785,1.531,17520.0,0.0094
30546,1717.0,0.0291,0.0419,0.391,19492.0,0.006
30547,1500.0,0.0523,0.0797,1.037,21704.0,0.0114
30548,1737.0,0.0699,0.0899,0.833,16834.0,0.0149
30549,1661.0,0.0563,0.0757,0.707,14793.0,0.0139
30552,2700.0,0.0424,0.0512,1.844,45839.0,0.0047
30553,1598.0,0.0485,0.0756,0.86,17498.0,0.0106
30554,1486.0,0.054,0.0731,0.721,12235.0,0.0166
30555,1614.0,0.03,0.0354,0.615,13343.0,0.0079
30557,1532.0,0.0593,0.1069,1.221,14998.0,0.0097
30558,1578.0,0.0639,0.0831,0.769,12274.0,0.0159
30559,1949.0,0.0239,0.0281,0.62,29288.0,0.0075
30560,1926.0,0.0265,0.0337,0.343,16522.0,0.0064
30562,1417.0,0.02,0.04,0.431,13673.0,0.01
30563,1465.0,0.0724,0.0902,0.977,12419.0,0.0123
30564,1713.0,0.0576,0.0697,0.422,10361.0,0.0117
30565,1568.0,0.0534,0.0855,1.1,14037.0,0.0063
30566,1393.0,0.072,0.121,0.818,10680.0,0.0215
30567,1423.0,0.046,0.0629,0.824,19361.0,0.0136
30568,1833.0,0.0348,0.05,0.38,12663.0,0.0057
30571,1848.0,0.0546,0.0702,0.5,13243.0,0.0092
30572,1685.0,0.0255,0.0462,0.361,20874.0,0.0118
30575,1539.0,0.0518,0.0825,0.503,7770.0,0.0
30576,2282.0,0.0292,0.0461,0.254,13827.0,0.0064
30577,1474.0,0.0637,0.1004,0.646,12305.0,0.0142
30582,1620.0,0.0281,0.0364,0.318,14213.0,0.0085
30601,1314.0,0.057,0.1101,0.948,13252.0,0.0209
30605,1501.0,0.0541,0.0812,0.61,12048.0,0.0107
30606,1706.0,0.0761,0.1322,0.898,13145.0,0.0282
30607,1558.0,0.0826,0.1987,1.433,10501.0,0.019
30619,1606.0,0.0391,0.0509,0.365,12127.0,0.0089
30620,1422.0,0.0715,0.1058,0.67,11781.0,0.0121
30621,1980.0,0.0604,0.0714,0.591,15915.0,0.0048
30622,1678.0,0.0784,0.1242,1.018,13049.0,0.0098
30624,1472.0,0.0356,0.0443,0.35,11119.0,0.0116
30625,1973.0,0.0596,0.0679,1.181,21428.0,0.0049
30627,1657.0,0.0337,0.0498,0.553,13567.0,0.0127
30628,1509.0,0.0561,0.0771,0.81,16333.0,0.0182
30629,1602.0,0.0433,0.0597,0.702,12569.0,0.0139
30630,1548.0,0.0369,0.0633,0.242,8349.0,0.0116
30631,1652.0,0.0292,0.0481,0.277,8356.0,0.0048
30633,1495.0,0.0432,0.0711,0.643,13476.0,0.011
30634,1509.0,0.0397,0.0539,1.331,12465.0,0.0078
30635,1507.0,0.0472,0.061,0.824,16344.0,0.0108
30641,1860.0,0.0422,0.0622,0.529,14331.0,0.0177
30642,2601.0,0.0665,0.1059,0.754,19983.0,0.0086
30643,1574.0,0.0413,0.0568,0.636,13599.0,0.0136
30646,1487.0,0.0539,0.0639,0.492,12120.0,0.0134
30648,1585.0,0.0332,0.043,0.765,15629.0,0.0099
30650,2046.0,0.0553,0.0697,0.836,26123.0,0.0108
30655,1680.0,0.0696,0.0799,0.739,15693.0,0.0175
30656,1739.0,0.0704,0.0844,0.972,18147.0,0.0129
30660,1445.0,0.0204,0.0449,0.318,7625.0,0.009
30662,1515.0,0.0469,0.0783,0.619,18112.0,0.0097
30663,1932.0,0.0507,0.0628,1.004,24027.0,0.0045
30666,1613.0,0.0603,0.0944,0.641,12423.0,0.0187
30667,1798.0,0.0176,0.0619,0.225,7720.0,0.0
30668,1420.0,0.0278,0.0323,0.858,21093.0,0.0022
30669,1448.0,0.0489,0.0732,0.574,10020.0,0.0312
30673,1531.0,0.0306,0.0363,0.272,9005.0,0.0088
30677,1789.0,0.0709,0.1438,1.517,14789.0,0.0087
30678,2231.0,0.0401,0.0483,0.297,13861.0,0.0032
30680,1407.0,0.0727,0.1058,0.734,12441.0,0.0176
30683,1449.0,0.0491,0.0729,0.566,15184.0,0.014
30701,1615.0,0.0491,0.0609,0.488,14753.0,0.0153
30705,1308.0,0.0536,0.1066,1.159,15422.0,0.0121
30707,1533.0,0.0442,0.0741,0.77,15823.0,0.0131
30710,1536.0,0.051,0.0665,0.493,13763.0,0.0138
30711,1389.0,0.0301,0.0571,0.867,23854.0,0.0178
30720,1695.0,0.0563,0.0629,0.505,14240.0,0.0117
30721,1306.0,0.0526,0.0659,0.542,10991.0,0.0127
30725,1609.0,0.0409,0.0542,0.383,10000.0,0.0093
30728,1503.0,0.0386,0.0478,0.709,19168.0,0.0137
30730,1598.0,0.04,0.0628,1.118,22346.0,0.0357
30731,1714.0,0.0294,0.039,0.689,19005.0,0.0095
30733,1668.0,0.0461,0.0533,0.845,17771.0,0.0297
30734,1688.0,0.0396,0.0488,0.786,16562.0,0.0079
30735,1405.0,0.0365,0.0456,0.541,11904.0,0.0142
30736,1622.0,0.0511,0.0679,0.528,14010.0,0.0092
30738,1770.0,0.0326,0.0422,0.819,21521.0,0.0171
30739,1547.0,0.0502,0.0835,0.852,15103.0,0.0086
30740,1633.0,0.0582,0.08,0.979,19580.0,0.0115
30741,1334.0,0.0458,0.0743,0.656,13506.0,0.0161
30742,1332.0,0.0733,0.2103,1.795,10856.0,0.006
30746,1543.0,0.0486,0.0882,0.634,11742.0,0.0043
30747,1500.0,0.0501,0.0631,0.649,14827.0,0.0171
30750,2633.0,0.0393,0.0445,0.245,14578.0,0.0158
30752,1514.0,0.0474,0.139,1.783,22159.0,0.0152
30753,1485.0,0.0453,0.0917,2.376,20893.0,0.0165
30755,1396.0,0.0415,0.0512,0.453,10384.0,0.0073
30757,1652.0,0.0188,0.0353,1.553,28869.0,0.0157
30802,1693.0,0.0335,0.0394,0.851,22105.0,0.0131
30803,1526.0,0.0417,0.0588,1.659,28576.0,0.0
30805,1471.0,0.0513,0.0938,0.61,15426.0,0.0208
30808,1409.0,0.0272,0.0322,0.523,8991.0,0.0063
30809,1822.0,0.0514,0.0595,0.462,12954.0,0.0205
30810,1353.0,0.0426,0.0815,1.423,25796.0,0.0234
30813,1471.0,0.0604,0.1299,0.855,10857.0,0.0316
30814,1412.0,0.0397,0.0486,0.647,16663.0,0.0205
30815,1557.0,0.0667,0.0847,0.424,8918.0,0.0247
30816,1725.0,0.0522,0.1111,0.554,10646.0,0.0255
30817,1466.0,0.0257,0.0326,0.355,18242.0,0.0153
30818,1487.0,0.0437,0.1,0.242,4985.0,0.0204
30820,1433.0,0.0417,0.0923,1.016,18914.0,0.0
30821,1488.0,0.0234,0.0494,0.319,7843.0,0.0196
30823,1446.0,0.0513,0.0782,0.466,11384.0,0.0082
30824,1469.0,0.0397,0.0483,0.354,11904.0,0.014
30828,1580.0,0.0329,0.0485,0.786,11433.0,0.0128
30830,1770.0,0.0571,0.0758,0.481,12646.0,0.0142
30833,1510.0,0.0608,0.0966,0.836,13102.0,0.0224
30901,1466.0,0.0684,0.0931,0.73,11959.0,0.0226
30904,1649.0,0.0948,0.2709,1.955,13049.0,0.0265
30906,1433.0,0.0707,0.102,0.64,9357.0,0.0314
30907,1591.0,0.068,0.142,1.07,14578.0,0.0201
30909,1680.0,0.0722,0.1561,1.078,14006.0,0.0251
31001,1575.0,0.0948,0.1977,1.015,15028.0,0.0202
31002,1421.0,0.0553,0.0815,0.329,7364.0,0.0097
31005,1547.0,0.0572,0.0666,0.685,11907.0,0.0204
31006,1461.0,0.0587,0.0705,0.667,12545.0,0.0162
31007,1626.0,0.0587,0.087,2.42,24739.0,0.0
31008,1450.0,0.0608,0.0728,0.578,12027.0,0.0148
31009,1306.0,0.0803,0.1923,0.91,7419.0,0.0163
31012,1384.0,0.0803,0.2203,0.769,8711.0,0.02
31014,1476.0,0.0631,0.1101,0.811,13102.0,0.0087
31015,1613.0,0.1594,0.4249,1.849,12946.0,0.0121
31016,1609.0,0.0389,0.0752,0.507,10870.0,0.0064
31017,1499.0,0.0574,0.0922,0.957,11506.0,0.02
31018,1396.0,0.0575,0.1223,1.474,26115.0,0.0072
31019,1317.0,0.0614,0.1227,0.503,8071.0,0.011
31020,1643.0,0.0557,0.0808,0.373,8820.0,0.012
31021,1514.0,0.0664,0.1092,0.521,12119.0,0.0157
31022,1427.0,0.0578,0.0863,0.476,8816.0,0.0166
31023,1406.0,0.0829,0.1755,0.891,14019.0,0.0073
31024,1718.0,0.0524,0.061,0.493,12803.0,0.009
31025,1644.0,0.0653,0.1838,0.915,16571.0,0.0033
31027,1253.0,0.0564,0.1094,0.501,9761.0,0.0073
31028,1553.0,0.0644,0.1282,1.155,14673.0,0.0156
31029,1704.0,0.0434,0.0509,0.428,12689.0,0.0125
31030,1617.0,0.0608,0.0682,0.789,12231.0,0.0163
31031,1423.0,0.0535,0.0619,1.175,17282.0,0.0106
31032,1633.0,0.0641,0.0863,0.519,10289.0,0.0109
31033,1565.0,0.054,0.0697,1.164,26411.0,0.0029
31035,1363.0,0.0604,0.0952,1.252,12670.0,0.0117
31036,1624.0,0.0994,0.1997,0.885,9117.0,0.0118
31037,1425.0,0.0656,0.145,0.597,8941.0,0.0189
31038,1615.0,0.0327,0.0552,0.612,10833.0,0.0
31041,1536.0,0.0529,0.1,0.655,9914.0,0.0125
31042,1642.0,0.06,0.0859,0.424,7347.0,0.0062
31044,1509.0,0.0599,0.0875,0.929,13646.0,0.0062
31046,1812.0,0.0439,0.0609,0.399,14240.0,0.0093
31047,1650.0,0.0519,0.0636,0.446,12018.0,0.0246
31049,1500.0,0.0635,0.1356,2.483,18585.0,0.0127
31050,1445.0,0.0536,0.0964,0.919,16936.0,0.0085
31052,1696.0,0.0596,0.0884,0.758,16784.0,0.0126
31054,1432.0,0.0467,0.087,0.522,7012.0,0.0055
31055,1508.0,0.0706,0.123,0.641,13178.0,0.002
31057,1887.0,0.0549,0.1049,2.831,20888.0,0.0169
31058,1492.0,0.0631,0.105,0.87,20147.0,0.0
31060,1412.0,0.087,0.1429,2.244,13405.0,0.0
31061,1546.0,0.0525,0.0658,0.582,15052.0,0.0152
31063,1637.0,0.0808,0.1151,0.525,10024.0,0.0325
31064,1700.0,0.045,0.0539,0.47,14468.0,0.0164
31065,1589.0,0.0534,0.0933,0.406,10918.0,0.0188
31066,1737.0,0.0495,0.0606,1.145,17761.0,0.0
31068,1380.0,0.0642,0.1009,1.49,25449.0,0.0226
31069,1497.0,0.0519,0.062,0.506,11468.0,0.0207
31070,1892.0,0.0972,0.2418,1.023,9397.0,0.0094
31071,1572.0,0.1265,0.2609,1.254,6559.0,0.0431
31075,1272.0,0.0737,0.1455,0.757,9906.0,0.0088
31076,1532.0,0.0581,0.073,0.744,12510.0,0.0017
31078,1354.0,0.0726,0.1096,0.634,11772.0,0.011
31079,1779.0,0.1121,0.2646,1.04,19306.0,0.0142
31082,1571.0,0.0666,0.1197,0.688,9390.0,0.0103
31085,1829.0,0.0502,0.082,0.778,16256.0,0.0064
31087,1501.0,0.0387,0.0608,0.448,11171.0,0.0123
31088,1513.0,0.0619,0.0738,0.554,13024.0,0.0174
31089,1389.0,0.061,0.092,1.184,15019.0,0.0052
31090,1521.0,0.0285,0.0482,0.234,5088.0,0.0163
31091,1637.0,0.0644,0.1355,1.385,11369.0,0.0107
31092,1611.0,0.1205,0.2603,0.86,6306.0,0.015
31093,1393.0,0.0582,0.0709,0.605,12533.0,0.0206
31094,1703.0,0.0487,0.0719,0.989,23058.0,0.006
31096,1410.0,0.0528,0.0864,0.721,22323.0,0.0152
31097,1503.0,0.0463,0.0607,1.049,21357.0,0.0147
31201,2078.0,0.0647,0.0871,0.619,13058.0,0.0203
31204,1595.0,0.0699,0.0875,0.832,13580.0,0.0229
31206,1460.0,0.0669,0.0754,0.533,9935.0,0.0298
31210,2033.0,0.0587,0.0723,0.462,14781.0,0.013
31211,1722.0,0.0661,0.0807,0.488,10894.0,0.0152
31216,1596.0,0.0845,0.1812,1.034,12143.0,0.0179
31217,1522.0,0.0637,0.0842,0.681,13121.0,0.0279
31220,1878.0,0.0597,0.0786,0.693,15116.0,0.0172
31301,1869.0,0.0773,0.1183,0.404,8288.0,0.0317
31302,1807.0,0.0372,0.0493,0.505,12766.0,0.025
31303,1757.0,0.0307,0.0453,0.539,17764.0,0.016
31305,1937.0,0.0282,0.0389,0.408,10796.0,0.0127
31307,1559.0,0.0385,0.0775,2.248,31234.0,0.0
31308,1625.0,0.076,0.2266,3.403,18692.0,0.0174
31309,1978.0,0.0304,0.0805,0.323,13992.0,0.0076
31312,1633.0,0.0367,0.0649,0.451,11386.0,0.0277
31313,1852.0,0.0708,0.0853,0.372,9013.0,0.0264
31316,1506.0,0.03,0.0387,0.21,8236.0,0.0491
31318,1628.0,0.0405,0.0513,0.23,3635.0,0.0128
31320,1987.0,0.0521,0.0611,0.447,13216.0,0.0127
31321,1761.0,0.0429,0.0868,0.695,11479.0,0.0122
31322,1950.0,0.0487,0.0641,0.353,11696.0,0.0197
31323,1874.0,0.0435,0.0579,0.515,14086.0,0.0158
31324,2153.0,0.0474,0.0506,0.391,13859.0,0.0173
31326,1802.0,0.0665,0.1621,1.133,11213.0,0.0243
31328,4350.0,0.0327,0.0468,0.39,17515.0,0.0075
31329,1606.0,0.0338,0.0453,0.324,10802.0,0.0233
31331,1955.0,0.0264,0.0358,0.374,16882.0,0.0104
31401,3360.0,0.0287,0.0344,0.19,22261.0,0.0128
31404,2041.0,0.0435,0.054,0.233,9989.0,0.0179
31405,2420.0,0.0445,0.053,0.275,13272.0,0.0168
31406,2504.0,0.0488,0.0584,0.3,13528.0,0.0101
31407,1717.0,0.0412,0.0623,0.262,8911.0,0.0279
31408,1947.0,0.044,0.0643,0.896,19845.0,0.0157
31410,2983.0,0.0413,0.0584,0.413,18970.0,0.0089
31411,4590.0,0.04,0.0556,0.278,22608.0,0.0052
31415,1859.0,0.0598,0.0702,0.578,12363.0,0.0337
31419,2100.0,0.0521,0.0641,0.356,13838.0,0.0207
31501,1601.0,0.0542,0.0641,0.837,13326.0,0.0175
31503,1425.0,0.0579,0.1093,0.775,11794.0,0.0091
31510,1374.0,0.0554,0.0832,0.755,13758.0,0.009
31512,1467.0,0.0628,0.129,0.914,17477.0,0.0198
31513,1506.0,0.0459,0.0636,0.859,20180.0,0.0037
31516,1496.0,0.0674,0.1131,0.842,11804.0,0.0078
31519,1508.0,0.0533,0.0716,0.46,11113.0,0.0049
31520,1713.0,0.037,0.0452,0.497,16491.0,0.023
31522,3866.0,0.0294,0.0454,0.226,14687.0,0.013
31523,1860.0,0.0303,0.0404,0.408,15882.0,0.0159
31525,1671.0,0.0356,0.0463,0.362,13101.0,0.0191
31527,3478.0,0.0212,0.0306,0.205,9522.0,0.0
31532,1461.0,0.0554,0.1852,0.644,5504.0,0.0
31533,1451.0,0.0565,0.0684,0.544,9226.0,0.0135
31535,1375.0,0.06,0.0884,1.191,13181.0,0.0107
31537,1419.0,0.0462,0.0547,0.548,15351.0,0.0163
31539,1450.0,0.0566,0.0867,0.597,9630.0,0.0183
31542,1469.0,0.0558,0.1429,1.126,18727.0,0.003
31543,1407.0,0.034,0.0661,0.573,16382.0,0.0134
31545,1562.0,0.0392,0.0473,0.469,13796.0,0.0131
31546,1765.0,0.0375,0.061,0.439,12818.0,0.0137
31548,1662.0,0.0327,0.0521,0.35,16347.0,0.0336
31549,1581.0,0.058,0.1028,0.373,6339.0,0.0274
31550,1546.0,0.052,0.093,0.192,4110.0,0.0098
31553,1456.0,0.0378,0.0525,0.624,16519.0,0.0074
31554,1361.0,0.0536,0.0764,0.433,9439.0,0.0075
31555,1619.0,0.0575,0.1371,1.446,21083.0,0.0149
31557,1512.0,0.0393,0.0642,0.577,13185.0,0.0101
31558,1958.0,0.0311,0.0538,0.352,10823.0,0.0209
31560,1682.0,0.0299,0.0402,0.583,10857.0,0.0034
31561,25848.0,0.0259,0.0438,0.11,25846.0,0.0048
31562,1455.0,0.0142,0.0355,0.261,11179.0,0.0093
31563,1478.0,0.0456,0.057,0.714,11532.0,0.0127
31565,1911.0,0.0339,0.0654,1.131,14372.0,0.0066
31566,1344.0,0.0246,0.0366,0.311,8485.0,0.0168
31568,1948.0,0.0224,0.0435,0.478,15339.0,0.0164
31569,1991.0,0.033,0.0381,1.305,26702.0,0.0175
31601,1444.0,0.0534,0.063,0.44,10192.0,0.0233
31602,1643.0,0.0548,0.0686,0.526,13673.0,0.0157
31605,1565.0,0.048,0.0573,0.43,10959.0,0.0238
31606,1563.0,0.0579,0.0655,0.359,8241.0,0.0151
31620,1586.0,0.0607,0.1015,0.812,16294.0,0.0122
31622,1567.0,0.0545,0.0682,0.388,6879.0,0.0051
31624,1340.0,0.043,0.0909,0.145,2336.0,0.0
31626,2115.0,0.0667,0.0989,0.321,10497.0,0.0069
31629,1614.0,0.0759,0.1351,1.745,23201.0,0.0
31632,1551.0,0.0349,0.0463,0.298,11774.0,0.0121
31634,1535.0,0.0909,0.1234,0.621,9269.0,0.01
31635,1548.0,0.0475,0.0713,3.705,29547.0,0.0162
31636,1611.0,0.0741,0.1596,0.979,11500.0,0.012
31637,1478.0,0.0688,0.1155,0.792,16366.0,0.01
31639,1447.0,0.0487,0.0624,0.531,11188.0,0.0151
31641,1569.0,0.0512,0.1022,1.064,18864.0,0.0069
31642,1345.0,0.038,0.0552,0.458,8679.0,0.0
31643,1690.0,0.0646,0.0921,0.563,12989.0,0.0085
31645,1220.0,0.0448,0.0769,0.604,8364.0,0.0134
31647,1153.0,0.0454,0.0762,1.403,27033.0,0.0032
31649,1518.0,0.0493,0.1026,4.124,35345.0,0.0
31650,1295.0,0.051,0.0949,0.424,6917.0,0.0
31701,1587.0,0.1811,0.5651,2.73,13174.0,0.0189
31705,1516.0,0.1991,0.6571,3.714,10669.0,0.0238
31707,1576.0,0.182,0.5487,2.608,10289.0,0.0134
31709,1560.0,0.0772,0.1492,0.692,13600.0,0.0183
31711,1556.0,0.0443,0.07,0.811,16262.0,0.0085
31714,1597.0,0.1541,0.4451,1.994,12578.0,0.0115
31716,1582.0,0.2018,0.693,4.176,17793.0,0.0211
31719,1473.0,0.0793,0.1437,0.758,10225.0,0.0281
31721,1929.0,0.2253,0.6748,2.917,14323.0,0.0139
31730,1762.0,0.2519,0.776,4.282,12993.0,0.0116
31733,1737.0,0.1154,0.2389,1.788,10745.0,0.0039
31735,1557.0,0.1513,0.3973,2.866,12112.0,0.0149
31738,1628.0,0.0722,0.1732,0.527,7209.0,0.0147
31744,1516.0,0.1808,0.4842,2.493,11409.0,0.0116
31749,1354.0,0.0664,0.1476,3.055,22798.0,0.0
31750,1528.0,0.0807,0.1763,1.505,17557.0,0.0108
31756,1574.0,0.084,0.2203,0.957,6279.0,0.0157
31757,1620.0,0.0628,0.1289,1.06,11660.0,0.0072
31763,1591.0,0.1988,0.6107,2.734,13227.0,0.0132
31764,1731.0,0.0811,0.2273,0.744,10457.0,0.0106
31765,1578.0,0.126,0.3822,2.509,21227.0,0.012
31768,1613.0,0.0762,0.147,0.697,10249.0,0.0125
31771,1541.0,0.0688,0.1965,1.648,10918.0,0.0107
31773,1646.0,0.0808,0.2115,0.94,18841.0,0.0037
31774,1491.0,0.1159,0.2124,1.029,11658.0,0.0103
31775,1469.0,0.0632,0.1127,0.535,6145.0,0.0084
31778,1598.0,0.0608,0.1082,0.415,8176.0,0.0166
31779,1657.0,0.1911,0.5554,2.161,19460.0,0.0054
31780,1474.0,0.0692,0.1627,2.561,11887.0,0.0126
31781,1524.0,0.1712,0.4908,2.572,8595.0,0.0042
31787,1572.0,0.0899,0.2697,1.003,12025.0,0.0059
31788,1487.0,0.0888,0.1286,0.987,14625.0,0.0074
31789,1745.0,0.1599,0.5333,2.759,7284.0,0.0062
31790,1639.0,0.1245,0.3841,2.584,11051.0,0.0
31791,1598.0,0.1615,0.4808,2.563,11596.0,0.0084
31792,1851.0,0.0744,0.152,0.554,11900.0,0.0117
31793,1639.0,0.0761,0.1804,0.89,13762.0,0.0088
31794,1564.0,0.0641,0.1337,0.565,10167.0,0.0109
31795,1581.0,0.1096,0.2627,1.04,9145.0,0.0086
31796,1442.0,0.1911,0.5545,2.99,10213.0,0.0038
31801,1564.0,0.0497,0.0602,1.301,28299.0,0.0125
31803,1614.0,0.047,0.0655,1.403,30199.0,0.0114
31804,1863.0,0.0568,0.0655,0.604,14092.0,0.0103
31805,1426.0,0.0568,0.0847,0.55,8072.0,0.0211
31806,1473.0,0.0375,0.0495,0.542,9663.0,0.0126
31807,1791.0,0.1131,0.3619,6.125,20937.0,0.0116
31808,2025.0,0.0612,0.076,0.415,13129.0,0.0092
31811,2084.0,0.0566,0.0671,1.923,25811.0,0.011
31815,1636.0,0.0945,0.1447,0.922,11979.0,0.0
31816,1607.0,0.0489,0.0628,0.643,17229.0,0.011
31820,2020.0,0.0799,0.1049,0.704,12075.0,0.0153
31822,1951.0,0.05,0.0912,0.689,23278.0,0.0121
31823,1682.0,0.0374,0.0544,1.335,28787.0,0.0132
31825,1557.0,0.0695,0.125,0.318,4487.0,0.011
31826,1682.0,0.0468,0.0757,0.365,9391.0,0.0115
31827,1624.0,0.0753,0.2,4.023,14599.0,0.0133
31829,2298.0,0.0771,0.0937,0.871,21673.0,0.0138
31830,1748.0,0.0349,0.0461,0.581,16027.0,0.0121
31831,1768.0,0.0706,0.1379,2.566,18480.0,0.0106
31833,1822.0,0.0941,0.2249,1.434,13362.0,0.0101
31836,1684.0,0.0406,0.0678,0.688,17594.0,0.0
31901,1828.0,0.0758,0.114,0.845,15549.0,0.0088
31903,1378.0,0.0866,0.0925,0.628,8956.0,0.0351
31904,1919.0,0.0829,0.0977,0.887,15828.0,0.014
31906,1953.0,0.0827,0.0996,0.697,14707.0,0.018
31907,1585.0,0.0888,0.1074,0.802,11107.0,0.0251
31909,1557.0,0.0813,0.0964,0.622,10802.0,0.0121
32003,2894.0,0.0976,0.1164,0.66,21328.0,0.0029
32024,2137.0,0.0382,0.0529,0.444,19426.0,0.0114
32025,2153.0,0.0442,0.0806,0.906,16660.0,0.0098
32034,3634.0,0.0533,0.0735,0.365,25849.0,0.0
32040,2107.0,0.1074,0.2295,1.111,9581.0,0.0062
32043,2210.0,0.0771,0.0904,0.532,17313.0,0.0027
32046,2306.0,0.0489,0.0625,0.329,9020.0,0.0048
32055,2152.0,0.0671,0.1132,0.831,16260.0,0.0212
32065,2405.0,0.0798,0.0893,0.77,15319.0,0.001
32068,2163.0,0.0837,0.1059,0.555,15230.0,0.0015
32073,2651.0,0.0763,0.1036,0.623,20495.0,0.0038
32080,4810.0,0.0607,0.0967,0.225,18092.0,0.0
32081,2283.0,0.0303,0.0439,0.279,13811.0,0.0029
32082,7754.0,0.0937,0.117,0.463,23689.0,0.0008
32084,3168.0,0.049,0.0777,0.189,11587.0,0.006
32086,2705.0,0.0502,0.0657,0.391,15925.0,0.0
32091,2317.0,0.0423,0.0543,0.257,10772.0,0.0
32092,2247.0,0.1244,0.2879,2.052,21708.0,0.0037
32095,2304.0,0.0693,0.1641,1.362,28444.0,0.0
32097,2012.0,0.0584,0.0893,1.016,15361.0,0.0022
32114,3471.0,0.0583,0.085,0.408,14364.0,0.0065
32117,2863.0,0.0537,0.1337,0.311,13217.0,0.0
32118,6826.0,0.0606,0.0893,0.114,10677.0,0.0045
32119,3629.0,0.0628,0.133,0.42,12023.0,0.0
32124,1725.0,0.0359,0.1268,0.609,24217.0,0.0
32127,4233.0,0.0794,0.1784,0.361,12629.0,0.0025
32128,2981.0,0.0715,0.1242,0.53,19614.0,0.0031
32129,2546.0,0.0728,0.1756,0.665,11882.0,0.0
32130,2593.0,0.0607,0.0838,2.439,34101.0,0.0
32132,3057.0,0.054,0.129,1.294,12698.0,0.0
32134,1908.0,0.0362,0.0896,1.356,20886.0,0.0
32136,5163.0,0.0675,0.1132,0.767,23583.0,0.0
32137,3515.0,0.0771,0.1024,0.58,18291.0,0.0009
32141,2843.0,0.0805,0.1611,0.481,13132.0,0.0
32159,1583.0,0.0852,0.14,1.309,14241.0,0.0034
32162,1654.0,0.1185,0.2757,2.841,14273.0,0.0019
32163,1582.0,0.0127,0.0228,0.117,9017.0,0.001
